date,state,city_or_county,address,latitude,longitude,congressional_district,state_house_district,state_senate_district,participant_age1,participant_age_group1,participant_gender1,min_age_participants,avg_age_participants,max_age_participants,n_participants_child,n_participants_teen,n_participants_adult,n_males,n_females,n_killed,n_injured,n_arrested,n_unharmed,n_participants,notes,incident_characteristics1,incident_characteristics2,povertyPercentage,party,candidatevotes,totalvotes,year,city
2016-03-03,Texas,Mission (Alton),,26.2197,-98.3339,28.0,36.0,20.0,,,Male,,,,,,,4.0,0.0,0.0,0.0,0.0,3.0,4.0,Fraternity firing guns and police have to enter ranch where they are staying to get them to disarm. Fifty fraternity members face disciplinary action.,Shots Fired - No Injuries,Officer Involved Incident,13.7,DEMOCRAT,122086.0,184442.0,2016,
2015-09-27,Georgia,Atlanta (College Park),Winterside Lane,33.5786,-84.4802,13.0,63.0,39.0,,,Male,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,went to nearby home for help,Shot - Wounded/Injured,,15.6,,,,2015,
2017-02-02,Maryland,Lothian,100 block of Mullen Lane,38.7967,-76.5913,5.0,,30.0,,Adult 18+,Male,,,,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,Anne Arundel Co,Shot - Wounded/Injured,Home Invasion,7.5,,,,2017,
2016-12-14,Maryland,Temple Hills (Hillcrest Heights),23rd Pkwy and Oxon Run Dr,38.8432,-76.9675,4.0,26.0,26.0,,,Male,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,"crashed car into Iverson Mall after being shot;
38.843198, -76.967520",Shot - Wounded/Injured,,7.1,DEMOCRAT,237501.0,320650.0,2016,
2014-03-29,New York,Queensbury,,43.3104,-73.6477,21.0,114.0,45.0,51.0,Adult 18+,Male,51.0,51.0,51.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,,Possession (gun(s) found during commission of other crimes),,13.4,REPUBLICAN,79615.0,181558.0,2014,City of Glens Falls
2017-08-12,Florida,West Palm Beach (Haverhill),Belvedere Rd and N Military Trl,26.692,-80.1116,20.0,86.0,27.0,,,,,,,,,,,,0.0,1.0,0.0,0.0,1.0,"shot in leg;
26.691994, -80.111622 ;",Shot - Wounded/Injured,,12.8,,,,2017,
2017-10-24,New York,New York (Manhattan),Broadway and W 169th St,40.8417,-73.9394,13.0,71.0,31.0,,,Male,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,shot in foot during ar,Shot - Wounded/Injured,Armed robbery with injury/death and/or evidence of DGU found,12.1,,,,2017,City of New York
2014-01-08,California,Canoga Park,7000 block of Owensmouth Avenue,34.1974,-118.602,30.0,45.0,27.0,37.0,Adult 18+,Male,37.0,37.0,37.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,elderly man is victim,Non-Shooting Incident,Home Invasion,14.5,DEMOCRAT,86568.0,131883.0,2014,Los Angeles
2014-03-02,Massachusetts,Ashburnham,Pleasant Street,42.6332,-71.9113,3.0,,,,Adult 18+,,,,,0.0,0.0,5.0,,,0.0,0.0,0.0,5.0,5.0,in their 20s,Armed robbery with injury/death and/or evidence of DGU found,,11.5,DEMOCRAT,139104.0,230789.0,2014,
2016-11-22,Wisconsin,Milwaukee (West Allis),76th and National,43.0117,-88.0073,5.0,15.0,5.0,,,Male,,,,,,,2.0,0.0,0.0,0.0,0.0,2.0,2.0,,Non-Shooting Incident,Drug involvement,9.5,REPUBLICAN,260706.0,390844.0,2016,
2015-05-09,New York,Riverhead,1150 Old Country Road,40.9284,-72.6849,1.0,2.0,1.0,22.0,Adult 18+,Male,22.0,22.0,22.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,"Target parking lot, shoplifted from Kmart, threatened security with 9mm handgun, found later with marijuana and gun",Non-Shooting Incident,Drug involvement,13.2,,,,2015,
2017-11-24,Mississippi,Mccomb,Nelson Street,31.2431,-90.3555,3.0,98.0,37.0,,Adult 18+,Male,,,,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,,Shot - Wounded/Injured,"Drive-by (car to street, car to car)",19.1,,,,2017,
2016-04-21,New York,Ozone Park,101st Ave and 107th St,40.687,-73.8364,5.0,38.0,10.0,,Adult 18+,Male,,,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,"Richmond Hill, shot in face, sitting in car;
40.687013, -73.836408",Shot - Wounded/Injured,,11.8,DEMOCRAT,197852.0,249236.0,2016,City of New York
2014-11-17,New York,Pittstown,Cushman Road,42.8143,-73.5939,19.0,107.0,43.0,27.0,Adult 18+,Male,27.0,27.0,27.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,"home burglary, traffic stop, found with stolen S&W Bodyguard 380 handgun",Non-Shooting Incident,Possession (gun(s) found during commission of other crimes),13.4,REPUBLICAN,102118.0,210351.0,2014,
2015-08-27,Ohio,Cleveland (Garfield Heights),12300 McCracken Rd,41.4211,-81.5981,11.0,11.0,21.0,,,Male,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,"Man in hospital cubicle grabs officer's taser, tases nurse, and 2 officers; shot, wounded as he lunged at off-duty officer/security officer.",Shot - Wounded/Injured,Officer Involved Incident,13.3,,,,2015,
2016-03-05,Minnesota,Minneapolis (Brooklyn Center),1144 Brookdale Center,44.9778,-93.265,5.0,,59.0,17.0,Adult 18+,Male,17.0,17.0,,,,,3.0,0.0,0.0,2.0,2.0,0.0,3.0,,Shot - Wounded/Injured,Institution/Group/Business,8.7,DEMOCRAT,249957.0,361875.0,2016,Minneapolis
2015-05-10,Louisiana,Saint Gabriel,5500 block of LA 75,30.2186,-91.0974,2.0,58.0,2.0,26.0,Adult 18+,Male,26.0,28.0,30.0,,,,3.0,0.0,2.0,0.0,0.0,0.0,,"30.218606, -91.097391","Shot - Dead (murder, accidental, suicide)",,20.0,,,,2015,St. Gabriel
2017-02-02,Florida,Fort Lauderdale (Dania Beach),100 block of SW 5th Ct,26.1154,-80.1656,22.0,94.0,31.0,25.0,Adult 18+,Male,25.0,26.0,28.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,result of fight,"Shot - Dead (murder, accidental, suicide)",,12.8,,,,2017,Fort Lauderdale
2017-12-18,Pennsylvania,Glenolden (Darby Township),Oakwood Dr,39.9091,-75.3009,7.0,162.0,8.0,,Adult 18+,Female,,,,0.0,0.0,5.0,4.0,1.0,0.0,0.0,0.0,1.0,5.0,"delivery driver kidnapped at gunpoint, robbed",Non-Shooting Incident,Kidnapping/abductions/hostage,10.5,,,,2017,Darby Township
2017-09-06,New York,Esopus,,41.8694,-73.972,19.0,103.0,46.0,51.0,Adult 18+,Male,51.0,51.0,51.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,1.0,"Called LEO for help, stayed on rear deck armed w/rifle; standoff; eventually disarmed.",Non-Shooting Incident,Officer Involved Incident,12.1,,,,2017,
2015-11-21,Texas,Humble (Atascocita),18000 block of Yaupon Tr,29.9925,-95.1623,2.0,127.0,15.0,16.0,Teen 12-17,Male,16.0,16.0,16.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,,Shot - Wounded/Injured,Accidental Shooting,14.0,,,,2015,
2017-02-27,Illinois,Round Lake (Round Lake Beach),400 block of Meadow Green Ln,42.3817,-88.0931,10.0,62.0,31.0,15.0,Teen 12-17,Male,15.0,18.0,20.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,"Teen shot, lower leg, after argument; treated/ released; suspect tried, convicted, sentenced 12 yrs, plus 2 yrs supervision;
42.381694, -88.093073 ;",Shot - Wounded/Injured,Possession (gun(s) found during commission of other crimes),10.4,,,,2017,
2015-08-23,Minnesota,Saint Paul (Maplewood),900 block of Woodland Lane,44.9933,-92.9853,,,,41.0,Adult 18+,Female,31.0,36.0,41.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,,"Shot - Dead (murder, accidental, suicide)",Domestic Violence,8.6,,,,2015,
2017-06-14,California,Lebec (Gorman),5 Freeway,34.8417,-118.865,23.0,34.0,16.0,24.0,Adult 18+,Male,24.0,24.0,24.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,suspect in Rosemead shooting,"Shot - Dead (murder, accidental, suicide)",Suicide^,11.4,,,,2017,
2017-01-31,Florida,Ponte Vedra Beach,Hanover Ln,30.0959,-81.4432,6.0,17.0,6.0,18.0,Adult 18+,Male,18.0,18.0,18.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,"St Johns Co, Waldon Chase subdivision, poss shots fired, drugs, 3 handguns in car",Shots Fired - No Injuries,Drug involvement,12.8,,,,2017,
2016-03-27,New Jersey,Asbury Park (Ocean Township),Overhill Road,40.2419,-74.0507,4.0,11.0,11.0,21.0,Adult 18+,Male,19.0,20.0,21.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,"40.241971, -74.050078",Non-Shooting Incident,Gun(s) stolen from owner,9.1,REPUBLICAN,211992.0,332684.0,2016,
2016-12-31,Louisiana,Covington (Claiborne),Green Road,30.6269,-90.0936,1.0,74.0,12.0,9.0,Child 0-11,Female,9.0,9.0,9.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,,Shot - Wounded/Injured,Non-Aggression Incident,19.8,REPUBLICAN,243645.0,326788.0,2016,
2016-02-28,Massachusetts,Dartmouth,Bush Street,41.5942,-70.9453,9.0,,,23.0,Adult 18+,Male,23.0,23.0,23.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,"respond to dv on Dartmouth St, perp left in car, threat ofc with knife, fail with stun gun, shot perp on Bush",Shot - Wounded/Injured,Officer Involved Incident,9.8,DEMOCRAT,211790.0,403642.0,2016,
2017-09-18,New York,Cobleskill,Elm Street,42.6769,-74.497,19.0,102.0,51.0,,,Male,,,,,,,,,0.0,0.0,,,,Attempted armed robbery,Non-Shooting Incident,Home Invasion,12.1,,,,2017,
2016-02-14,New York,Syracuse (Solvay),201 Cogswell Avenue,43.0608,-76.2186,24.0,129.0,50.0,,Adult 18+,Male,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,"handgun drawn during argument, Oneida Nation Officer",Non-Shooting Incident,Bar/club incident - in or around establishment,11.8,REPUBLICAN,150330.0,315429.0,2016,City of Syracuse
2016-03-09,Illinois,Melrose Park (Northlake),23 W. North Ave,41.9071,-87.9023,4.0,77.0,39.0,41.0,Adult 18+,Male,36.0,38.0,41.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,"Mgr mov gun belonging to security guard, fired thru wall, striking 3rd employee bagging groceries. 3//28 charges filed against shooter & guard who owns gun",Shot - Wounded/Injured,Non-Aggression Incident,10.9,DEMOCRAT,171297.0,171297.0,2016,
2015-02-22,Texas,High Island,TX 87,29.5363,-94.4238,14.0,23.0,4.0,41.0,Adult 18+,Male,41.0,41.0,41.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,"Shot - Dead (murder, accidental, suicide)",,14.0,,,,2015,
2016-01-02,North Carolina,Fuquay Varina,400 block of Ruth Circle,35.4537,-78.8174,2.0,51.0,12.0,19.0,Adult 18+,Male,19.0,30.0,40.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,,"Shot - Dead (murder, accidental, suicide)",Domestic Violence,14.1,REPUBLICAN,221485.0,390567.0,2016,
2015-09-29,California,Palo Alto (East Palo Alto),2 Newell Ct,37.4573,-122.138,14.0,24.0,13.0,20.0,Adult 18+,Male,20.0,20.0,20.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,,Non-Shooting Incident,Drug involvement,13.4,,,,2015,
2017-01-30,Alabama,Eight Mile,5110 St Stephens Rd,30.7726,-88.1327,1.0,98.0,33.0,10.0,Child 0-11,Male,10.0,10.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,5th grade student with gun at school,Institution/Group/Business,Non-Shooting Incident,14.7,,,,2017,
2017-05-17,South Carolina,Green Pond,Wiggins Road,32.6332,-80.5947,6.0,121.0,45.0,19.0,Adult 18+,Male,19.0,19.0,19.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,"Shot - Dead (murder, accidental, suicide)",,14.4,,,,2017,
2015-08-03,Florida,Hollywood (Miramar),2000 block of Southwest 67th Lane,25.9928,-80.2212,24.0,101.0,36.0,38.0,Adult 18+,Male,36.0,37.0,38.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,,"Shot - Dead (murder, accidental, suicide)",,14.3,,,,2015,Miramar
2015-12-27,Georgia,Jefferson (Arcade),Athens Highway,34.1171,-83.5724,9.0,31.0,47.0,48.0,Adult 18+,Female,48.0,48.0,48.0,,,,1.0,3.0,0.0,0.0,0.0,4.0,,"Jackson Co, physically assaulted by 2 female perps, threat with pistol by male perp",Non-Shooting Incident,Brandishing/flourishing/open carry/lost/found,15.6,,,,2015,
2016-09-26,Wisconsin,Milwaukee (Glendale),475 River Woods Pkwy.,43.0984,-87.916,4.0,11.0,4.0,19.0,Adult 18+,Female,19.0,20.0,21.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,,"Shot - Dead (murder, accidental, suicide)",Domestic Violence,9.5,DEMOCRAT,220181.0,286909.0,2016,
2017-04-20,Nebraska,Omaha (Benson),4314 N 65th St,41.2988,-96.0116,2.0,,13.0,29.0,Adult 18+,Male,20.0,24.0,29.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,,"Shot - Dead (murder, accidental, suicide)",Possession of gun by felon or prohibited person,10.3,,,,2017,Omaha
2017-03-29,California,Los Angeles (Watts),107th St and Lou Dillon Ave,33.9389,-118.235,44.0,64.0,35.0,,Adult 18+,Male,,,,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,vic age 30s,"Shot - Dead (murder, accidental, suicide)",,11.4,,,,2017,Los Angeles
2016-10-19,Maryland,Upper Marlboro (Largo),10200 block of Prince Place,38.892,-76.8357,4.0,24.0,24.0,18.0,Adult 18+,Female,18.0,20.0,23.0,0.0,0.0,5.0,4.0,1.0,1.0,1.0,3.0,0.0,5.0,"Prince Georges Co, ALT: Upper Marlboro, near Swiss Gap, uninj puppy also found in car",Shot - Wounded/Injured,"Shot - Dead (murder, accidental, suicide)",7.1,DEMOCRAT,237501.0,320650.0,2016,
2014-06-15,California,Lake View Terrace,210 Freeway,34.2751,-118.381,29.0,39.0,18.0,32.0,Adult 18+,Male,32.0,32.0,32.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,rage,Shot - Wounded/Injured,Road rage,14.5,DEMOCRAT,50096.0,67141.0,2014,Los Angeles
2014-08-22,Massachusetts,Agawam,,42.0709,-72.6232,1.0,,,30.0,Adult 18+,Male,30.0,30.0,30.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,charged with improper storage of a large capacity firearm,Officer Involved Incident,Officer Involved Incident - Weapon involved but no shots fired,11.5,DEMOCRAT,167612.0,227075.0,2014,
2017-02-22,Texas,Idalou (idalou),14900 block of N FM 400,33.7668,-101.666,19.0,,28.0,62.0,Adult 18+,Male,62.0,62.0,62.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,"33.765116, -101.665674 ;",Shots Fired - No Injuries,,12.6,,,,2017,
2016-01-24,Alabama,Mobile (Prichard),324 Church Street,30.7345,-88.0856,1.0,98.0,33.0,,Adult 18+,Male,,,,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,"Shot - Dead (murder, accidental, suicide)",,16.0,REPUBLICAN,208083.0,215893.0,2016,
2015-12-14,Massachusetts,Pepperell,,42.6695,-71.5941,3.0,,,27.0,Adult 18+,Male,27.0,27.0,27.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,"Middlesex Co, drugs, cash, loaded handgun",Non-Shooting Incident,Drug involvement,10.6,,,,2015,
2017-02-13,Florida,Palm Beach Gardens (Riviera Beach),W 5th St and Ave H,26.7671,-80.0638,20.0,88.0,27.0,,Adult 18+,Female,,,,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,"26.767057, -80.063831",Shot - Wounded/Injured,"Drive-by (car to street, car to car)",12.8,,,,2017,Riviera Beach
2014-06-28,Washington,Orondo,,47.7429,-120.135,4.0,12.0,12.0,19.0,Adult 18+,Male,19.0,19.0,19.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,acc 1mvk,"Shot - Dead (murder, accidental, suicide)",Accidental Shooting,11.5,REPUBLICAN,77772.0,153079.0,2014,
2017-04-27,Florida,Port Saint Lucie,800 Block of SW Munjack Cir,27.2946,-80.4144,18.0,84.0,21.0,31.0,Adult 18+,Male,31.0,35.0,39.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,"unclear if suspects arrested on gun charges;
27.294567, -80.414407",Non-Shooting Incident,Drug involvement,12.8,,,,2017,Port Saint Lucie
2017-11-01,Alabama,Birmingham (Vestavia Hills),1000 block of Montgomery Hwy,33.4386,-86.789,6.0,48.0,16.0,,Adult 18+,Male,,,,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,"officer died of self inflicted gunshot wound;
33.438559, -86.788999 ;","Shot - Dead (murder, accidental, suicide)",Suicide^,14.7,,,,2017,
2015-05-14,Tennessee,Lafollette,4270 General Carl Stiner Highway,36.4332,-84.0138,3.0,36.0,12.0,10.0,Child 0-11,Female,10.0,16.0,21.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,"Marathon gas station convenience store, girl shot during an armed robbery, robber fled by forcing woman out of her car and stealing it",Shot - Wounded/Injured,Armed robbery with injury/death and/or evidence of DGU found,13.7,,,,2015,
2015-10-05,New York,Wallkill,Gillen Road,41.5288,-74.4188,18.0,100.0,42.0,22.0,Adult 18+,Male,22.0,39.0,56.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,"pw vic with rifle, fired shots, not hit with bullet, peaceful surrender, shotgun, handgun found",Shots Fired - No Injuries,Officer Involved Incident,13.2,,,,2015,
2017-08-22,California,Tarzana,5500 block of Lindley Avenue,34.1708,-118.527,30.0,45.0,27.0,48.0,Adult 18+,Male,48.0,48.0,48.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,man killed child's mother and abducted 9 year old son before being killed by police,"Shot - Dead (murder, accidental, suicide)",Officer Involved Incident,11.4,,,,2017,Los Angeles
2017-12-23,Washington,Yakima (Union Gap),3600 block of S Tacoma St,46.5519,-120.474,4.0,15.0,15.0,32.0,Adult 18+,Male,30.0,31.0,32.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,suspect shot in OIS 12/27,Shot - Wounded/Injured,,8.8,,,,2017,
2016-12-23,Maine,West Paris,Tuelltown Road,44.338,-70.5002,2.0,95.0,14.0,,Adult 18+,Male,,,,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,,Shot - Wounded/Injured,Home Invasion,12.6,REPUBLICAN,192878.0,364886.0,2016,
2016-01-03,Connecticut,Southington,625 Queen Street,41.6344,-72.8735,1.0,30.0,16.0,19.0,Adult 18+,Male,19.0,21.0,23.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,2.0,0.0,3.0,pw with bb gun during ar,Non-Shooting Incident,Armed robbery with injury/death and/or evidence of DGU found,9.9,DEMOCRAT,187021.0,312925.0,2016,
2017-12-26,Texas,Dallas (Farmers Branch),2800 block of Valley View Ln,32.9242,-96.8847,24.0,115.0,16.0,38.0,Adult 18+,Male,38.0,38.0,38.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,"traffic stop, subj killed, offc wearing vest",Shot - Wounded/Injured,"Shot - Dead (murder, accidental, suicide)",12.6,,,,2017,
2015-10-08,New York,Olivebridge (Olive),Route 28,41.9355,-74.2121,19.0,103.0,51.0,52.0,Adult 18+,Male,52.0,52.0,52.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,"intox perp rolled truck, illegal handgun",Non-Shooting Incident,Under the influence of alcohol or drugs (only applies to the subject/suspect/perpetrator ),13.2,,,,2015,
2014-12-06,Mississippi,Copiah,3000 block of Gallatin Road,31.8604,-90.3939,2.0,76.0,36.0,23.0,Adult 18+,Male,23.0,23.0,23.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,Male shot killed,"Shot - Dead (murder, accidental, suicide)",,20.8,DEMOCRAT,100688.0,148646.0,2014,
2016-10-23,California,Los Angeles (Echo Park),Sunset Boulevard and Sutherland Street,34.0751,-118.253,28.0,51.0,24.0,,Adult 18+,Male,,,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,,Shot - Wounded/Injured,Officer Involved Incident,12.5,DEMOCRAT,210883.0,270409.0,2016,Los Angeles
2014-08-21,Texas,Pipe Creek,Mountain View Lane,29.7264,-98.8705,21.0,53.0,24.0,16.0,Teen 12-17,Male,16.0,16.0,16.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,Shot in genitals.,Shot - Wounded/Injured,Accidental Shooting,14.9,REPUBLICAN,135660.0,188996.0,2014,
2014-06-30,Maryland,Windsor Mill,3700 block of Twin Lakes Court,39.36,-76.7581,2.0,10.0,10.0,71.0,Adult 18+,Male,71.0,71.0,71.0,0.0,0.0,2.0,,,0.0,1.0,0.0,0.0,,,Shot - Wounded/Injured,,8.9,DEMOCRAT,120412.0,196354.0,2014,
2017-04-29,New York,Buffalo (West Seneca),425 Meyer Rd,42.9946,-78.808,26.0,146.0,61.0,54.0,Adult 18+,Male,39.0,46.0,54.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,"lobby, after basketball game, dv","Shot - Dead (murder, accidental, suicide)",Institution/Group/Business,12.1,,,,2017,
2016-12-25,Oregon,Portland (King City),11950 SW King James Place,45.4016,-122.8,1.0,26.0,13.0,24.0,Adult 18+,Female,24.0,29.0,32.0,0.0,0.0,3.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,"Adult female victim found at scene 1; sus. fled, police chase, Officer shot, wounded by suspect, suspect killed. Chase ended @ SW Gimm Lane near Sherwood",Shot - Wounded/Injured,"Shot - Dead (murder, accidental, suicide)",10.6,DEMOCRAT,225391.0,378095.0,2016,Tigard
2014-06-18,Pennsylvania,Penn Hills,Third Street,40.4998,-79.7949,14.0,,,21.0,Adult 18+,Male,18.0,19.0,21.0,,,,3.0,0.0,1.0,0.0,0.0,2.0,,ar drugs 1mvk,"Shot - Dead (murder, accidental, suicide)",Drug involvement,12.0,DEMOCRAT,148351.0,148351.0,2014,
2017-07-02,Maine,Limington,Cape Rd,43.7258,-70.7079,1.0,99.0,3.0,26.0,Adult 18+,Male,26.0,26.0,26.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,"Intoxicated; firing shots from rifle during fireworks on property, also armed with Glock & knife. subdue with taser",Shots Fired - No Injuries,Officer Involved Incident,11.5,,,,2017,
2016-11-17,Minnesota,Saint Cloud,4101 Division Street,45.5585,-94.1549,6.0,,14.0,,,Male,,,,,,,2.0,0.0,0.0,0.0,0.0,2.0,2.0,Armed suspects showed gun at Crossroads Mall; mall currently on lockdown.,Non-Shooting Incident,LOCKDOWN/ALERT ONLY: No GV Incident Occurred Onsite,8.7,REPUBLICAN,235385.0,358930.0,2016,St. Cloud
2016-09-12,South Carolina,Columbia (Olympia),300 block of Virginia Street,33.9758,-81.0292,6.0,72.0,21.0,,Adult 18+,Male,,,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,,Shot - Wounded/Injured,Car-jacking,14.1,DEMOCRAT,177947.0,253901.0,2016,Columbia
2014-09-15,Louisiana,La Place,Sunny Side Dr and Grant Dr,30.0798,-90.5239,2.0,57.0,2.0,14.0,Teen 12-17,Male,14.0,14.0,,,,,2.0,0.0,0.0,0.0,0.0,2.0,2.0,"30.079750, -90.523904;
RELOAD 1",Armed robbery with injury/death and/or evidence of DGU found,,20.6,DEMOCRAT,152201.0,221570.0,2014,
2017-07-23,Utah,Salt Lake City (South Salt Lake),390 E 2700 S,40.7117,-111.88,4.0,35.0,3.0,42.0,Adult 18+,Female,32.0,37.0,42.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,"shot in apt. suspect member of white supremacist gang;
40.712400, -111.879974 ;",Shot - Wounded/Injured,Gang involvement,7.6,,,,2017,Salt Lake City
2017-10-19,California,Pinon Hills,Daisy Ln and Oasis Rd,34.4461,-117.643,8.0,36.0,23.0,43.0,Adult 18+,Male,43.0,43.0,43.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,after DV with wife; armed subj shot at ofc and who returned fire he was inj; subj told his wife he wanted to go out with a fight like his friend who in OIS,Shot - Wounded/Injured,Officer Involved Incident,11.4,,,,2017,
2016-01-20,Arkansas,Hot Springs National Park (Hot Springs),700 block of Cypress St,34.5086,-93.0372,4.0,25.0,14.0,29.0,Adult 18+,Male,29.0,33.0,37.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,"addr is in the city, not nat'l park; 34.508618, -93.037215;
RELOAD 1",Shot - Wounded/Injured,,15.5,REPUBLICAN,182885.0,244159.0,2016,Hot Springs
2016-07-02,Louisiana,Oil City (Caddo),,32.7485,-93.9895,4.0,1.0,39.0,,Adult 18+,Male,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,Aggravated assault with a firearm.,Non-Shooting Incident,Brandishing/flourishing/open carry/lost/found,19.8,REPUBLICAN,87370.0,268761.0,2016,
2016-03-09,Oklahoma,Oklahoma City (Del City),3340 S. Bryant Avenue,35.4313,-97.4591,5.0,94.0,42.0,,,Male,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,"Shot - Dead (murder, accidental, suicide)",,14.0,REPUBLICAN,160184.0,280570.0,2016,
2016-05-19,Massachusetts,Methuen,142 Pleasant Valley St,42.7473,-71.146,3.0,,,36.0,Adult 18+,Male,36.0,36.0,36.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,"wanted for Pleasant Valley Superette ar earlier same day, met with cops in parking lot, threat with gun",Shot - Wounded/Injured,Officer Involved Incident,9.8,DEMOCRAT,236713.0,360124.0,2016,Methuen
2016-04-03,Florida,Fort Lauderdale (Lauderhill),1200 block of North State Road 7,26.1047,-80.2012,20.0,94.0,31.0,35.0,Adult 18+,Male,35.0,35.0,35.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,"attempt ar in truck, perp threat driver with knife, vic pulled gun on perp, followed into unspec restaurant, no shots fired",Non-Shooting Incident,Defensive Use,13.6,DEMOCRAT,222914.0,277560.0,2016,Fort Lauderdale
2017-11-16,Utah,Salt Lake City (Taylorsville),4917 S Greentree Way,40.6611,-111.97,4.0,39.0,6.0,21.0,Adult 18+,Male,21.0,21.0,21.0,0.0,0.0,3.0,,,0.0,1.0,0.0,2.0,,,Shot - Wounded/Injured,Home Invasion,7.6,,,,2017,
